n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
312,0.25857773958069546,1.0,12.230583490546556,0.04499562801770911,0.5988000977926858,0.11566225182593456,0.0,0.0,0.0,0.0,0.0,0.0
313,0.25861849242729523,1.0,12.231064917679033,0.045011723453074415,0.5988121976150401,0.11567254081789173,0.0,0.0,0.0,0.0,0.0,0.0
314,0.2586586502623994,1.0,12.231539430506983,0.04502759075574098,0.5988241182261909,0.11568270156585511,0.0,0.0,0.0,0.0,0.0,0.0
315,0.2586982222733322,1.0,12.23200712774396,0.0450432332305755,0.5988358615315683,0.11569273561740928,0.0,0.0,0.0,0.0,0.0,0.0
316,0.25873721751571843,1.0,12.232468105534894,0.045058654134121974,0.5988474294792863,0.11570264450820777,0.0,0.0,0.0,0.0,0.0,0.0
317,0.25877564491524346,1.0,12.232922457537061,0.04507385667589234,0.5988588240597755,0.11571242976174956,0.0,0.0,0.0,0.0,0.0,0.0
318,0.25881351326937607,1.0,12.233370275007092,0.04508884401944783,0.5988700473052908,0.11572209288919671,0.0,0.0,0.0,0.0,0.0,0.0
319,0.2588508312490495,1.0,12.233811646892972,0.045103619283681985,0.5988811012886219,0.11573163538921402,0.0,0.0,0.0,0.0,0.0,0.0
320,0.25888760740030486,1.0,12.234246659929932,0.04511818554388086,0.5988919881217749,0.11574105874784932,0.0,0.0,0.0,0.0,0.0,0.0
321,0.2589238501458963,1.0,12.23467539873928,0.04513254583296576,0.598902709953948,0.11575036443844051,0.0,0.0,0.0,0.0,0.0,0.0
322,0.25895956778685547,1.0,12.235097945929542,0.045146703142359274,0.5989132689697738,0.11575955392154863,0.0,0.0,0.0,0.0,0.0,0.0
323,0.25899476850402137,1.0,12.235514382198815,0.04516066042327552,0.5989236673865507,0.1157686286449216,0.0,0.0,0.0,0.0,0.0,0.0
324,0.25902946035953256,1.0,12.23592478643802,0.04517442058762111,0.5989339074517918,0.11577759004347521,0.0,0.0,0.0,0.0,0.0,0.0
325,0.2590636512982808,1.0,12.236329235834248,0.045187986509035334,0.5989439914402966,0.11578643953929614,0.0,0.0,0.0,0.0,0.0,0.0
326,0.2590973491493368,1.0,12.236727805973755,0.04520136102380795,0.5989539216511475,0.11579517854165156,0.0,0.0,0.0,0.0,0.0,0.0
327,0.25913056162733666,1.0,12.237120570944253,0.04521454693190047,0.5989637004043342,0.11580380844701982,0.0,0.0,0.0,0.0,0.0,0.0
328,0.2591632963338405,1.0,12.237507603435734,0.0452275469977219,0.5989733300375657,0.11581233063911975,0.0,0.0,0.0,0.0,0.0,0.0
329,0.2591955607586579,1.0,12.23788897483984,0.045240363951126565,0.59898281290254,0.1158207464889474,0.0,0.0,0.0,0.0,0.0,0.0
