n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
96,0.009321791173591592,0.009024075484603385,0.0019025720650175095,1034.5682379465966,1180.654594650008,3827145.8790404066,1.108209366131272,1.0,2.0180569519145815,0.0,0.0,0.0
97,0.00937753021119334,0.009063913377155636,0.0019246190459161789,1036.8617812339592,1182.575248934545,3836083.776617693,1.109468479811924,1.0,2.0170789062174697,0.0,0.0,0.0
98,0.009433712779706888,0.009104301777653603,0.001947002570231116,1039.0926971109884,1184.4432442498378,3844793.4308580314,1.1106939867195715,1.0,2.0161538391379183,0.0,0.0,0.0
99,0.009490336357698316,0.009145144099450133,0.001969724221779916,1041.262686797964,1186.260027143999,3853280.193097901,1.1118867561474404,1.0,2.015278880964973,0.0,0.0,0.0
100,0.009547398619436627,0.009186441486034895,0.0019927856944972158,1043.373406161866,1188.0270044592776,3861549.315817718,1.1130476364641264,1.0,2.014451317435386,0.0,0.0,0.0
101,0.009604897431430857,0.009228194939495546,0.0020161887917072878,1045.4264668578226,1189.7455444211841,3869605.9529082426,1.1141774555292967,1.0,2.013668581312776,0.0,0.0,0.0
102,0.009662830848721137,0.009270405334999218,0.0020399354253689325,1047.4234374477132,1191.4169776977853,3877455.1600464364,1.1152770211060514,1.0,2.0129282444230143,0.0,0.0,0.0
103,0.009721197110971705,0.009313073434183696,0.0020640276153012964,1049.365844495849,1193.0425984300343,3885101.895172654,1.116347121269698,1.0,2.0122280101212096,0.0,0.0,0.0
104,0.009779994638408084,0.00935619989752508,0.002088467488399153,1051.2551736416467,1194.6236652338564,3892551.019062493,1.117388524812728,1.0,2.011565706166736,0.0,0.0,0.0
105,0.009839222027636112,0.009399785295772163,0.002113257277844711,1053.092870649386,1196.161402174837,3899807.295985291,1.1184019816456978,1.0,2.0109392779843467,0.0,0.0,0.0
106,0.00989887804737463,0.009443830120501906,0.0021383993223217184,1054.8803424350483,1197.6569997161735,3906875.3944434207,1.1193882231939003,1.0,2.0103467822903323,0.0,0.0,0.0
107,0.009958961634131968,0.009488334793870543,0.0021638960652383384,1056.6189580703744,1199.1116156407281,3913759.887985259,1.1203479627895085,1.0,2.0097863810640026,0.0,0.0,0.0
108,0.010019471887852155,0.009533299677605642,0.002189750053963474,1058.3100497643816,1200.5263759477905,3920465.256085823,1.121281896059129,1.0,2.009256335845687,0.0,0.0,0.0
109,0.010080408067551066,0.009578725081310014,0.002215963939080442,1059.9549138224274,1201.90237572526,3926995.8850893327,1.122190701306504,1.0,2.0087550023437517,0.0,0.0,0.0
110,0.010141769586964786,0.009624611270116195,0.0022425404736628506,1061.5548115831307,1203.2406799979333,3933356.0692078937,1.1230750398902591,1.0,2.008280825333612,0.0,0.0,0.0
111,0.01020355601022582,0.009670958471744446,0.0022694825125754853,1063.1109703333827,1204.5423245525628,3939550.0115712527,1.123935556596538,1.0,2.0078323338332082,0.0,0.0,0.0
112,0.0102657670475814,0.009717766883005562,0.0022967930118032815,1064.62458420173,1205.8083167403313,3945581.825322178,1.1247728800064103,1.0,2.0074081365397283,0.0,0.0,0.0
113,0.01032840255116767,0.009765036675792458,0.0023244750278111495,1066.0968150304418,1207.0396362572592,3951455.534753391,1.1255876228579287,1.0,2.0070069175135594,0.0,0.0,0.0
114,0.010391462510848758,0.009812768002592454,0.0023525317169364943,1067.5287932265787,1208.2372359032545,3957175.076480743,1.1263803824027678,1.0,2.006627432096067,0.0,0.0,0.0
115,0.01045494705013211,0.009860961001565671,0.0023809663348170356,1068.9216185923817,1209.4020423203813,3962744.3006491456,1.1271517407573162,1.0,2.0062685030484424,0.0,0.0,0.0
116,0.010518856422165917,0.009909615801210683,0.0024097822358551246,1070.2763611353607,1210.5349567108522,3968166.9721667008,1.1279022652482034,1.0,2.005929016899751,0.0,0.0,0.0
117,0.010583191005825323,0.009958732524653659,0.002438982872719834,1071.5940618584355,1211.6368555353274,3973446.7719636112,1.1286325087521567,1.0,2.005607920492819,0.0,0.0,0.0
118,0.01064795130189316,0.010008311293587882,0.0024685717958885197,1072.8757335304313,1212.708591192107,3978587.298272347,1.1293430100301736,1.0,2.005304217717132,0.0,0.0,0.0
119,0.010713137929339023,0.010058352231892194,0.0024985526532285917,1074.122361437366,1213.7509926776404,3983592.06792547,1.1300342940559527,1.0,2.005016966418829,0.0,0.0,0.0
120,0.010778751621699233,0.0101088554689487,0.0025289291896199895,1075.3349041149359,1214.7648662289898,3988464.5176682626,1.1307068723385723,1.0,2.004745275477958,0.0,0.0,0.0
121,0.010844793223561335,0.01015982114267984,0.0025597052466195818,1076.5142940624248,1215.7509959485485,3993208.005483382,1.131361243239399,1.0,2.004488302044156,0.0,0.0,0.0
122,0.010911263687153993,0.010211249402337572,0.002590884762167771,1077.6614384386098,1216.7101444118248,3997825.8119243616,1.1319978922831841,1.0,2.0042452489220133,0.0,0.0,0.0
123,0.010978164069042748,0.010263140411047264,0.0026224717703372618,1078.7772197398751,1217.6430532583393,4002321.1414559893,1.1326172924634295,1.0,2.0040153620980243,0.0,0.0,0.0
124,0.011045495526933638,0.01031549434813532,0.0026544704011248876,1079.8624964610124,1218.550443766429,4006697.123798862,1.1332199045419227,1.0,2.003797928401594,0.0,0.0,0.0
125,0.011113259316583706,0.010368311411258647,0.0026868848802865746,1080.9181037390836,1219.433017412313,4010956.8152758433,1.1338061773425603,1.0,2.003592273292677,0.0,0.0,0.0
126,0.011181456788817608,0.010421591818338337,0.0027197195292148523,1081.9448539806287,1220.2914564136681,4015103.2001589234,1.134376548039425,1.0,2.0033977587692786,0.0,0.0,0.0
127,0.011250089386651113,0.010475335809327104,0.0027529787648601493,1082.9435374727136,1221.1264242584837,4019139.192013891,1.134931442439148,1.0,2.003213781388262,0.0,0.0,0.0
128,0.011319158642518166,0.010529543647810675,0.002786667099694325,1083.9149229780917,1221.938566219251,4023067.6350416215,1.1354712752576135,1.0,2.003039770393423,0.0,0.0,0.0
129,0.011388666175602784,0.010584215622470536,0.002820789141717926,1084.8597583149183,1222.728509853142,4026891.3054141556,1.1359964503910476,1.0,2.0028751859449168,0.0,0.0,0.0
130,0.01145861368927183,0.010639352048398465,0.0028553495945097132,1085.7787709212853,1223.4968654883553,4030612.91260396,1.136507361181498,1.0,2.0027195174446493,0.0,0.0,0.0
131,0.011529002968607515,0.010694953268297131,0.002890353257318464,1086.6726684050302,1224.2442266972348,4034235.1007054057,1.1370043906768186,1.0,2.002572281952253,0.0,0.0,0.0
132,0.011599835878039835,0.010751019653550202,0.0029258050251980655,1087.5421390791412,1224.9711707563793,4037760.44974673,1.1374879118851429,1.0,2.0024330226870424,0.0,0.0,0.0
133,0.011671114359073635,0.010807551605200087,0.002961709889183999,1088.3878524830295,1225.6782590940427,4041191.4769917144,1.137958288023966,1.0,2.0023013076109346,0.0,0.0,0.0
134,0.011742840428110383,0.010875761327334615,0.0029980729365119145,1089.210459890118,1226.3660377253047,4044530.638229838,1.1384158727638656,1.0,2.0021767280882936,0.0,0.0,0.0
135,0.01181501617436093,0.01094710123014921,0.0030348993508773695,1090.010594802032,1227.035037675373,4047780.329054031,1.1388610104669168,1.0,2.0020588976182285,0.0,0.0,0.0
136,0.011887643757849025,0.011018828752329726,0.0030721944127375814,1090.7888734296944,1227.6857753911222,4050942.8861251064,1.1392940364199038,1.0,2.0019474506356456,0.0,0.0,0.0
137,0.01196072540750041,0.011090948619674216,0.003109963499653054,1091.5458951617047,1228.31875314142,4054020.588422183,1.1397152770623666,1.0,2.00184204137723,0.0,0.0,0.0
138,0.012034263419318401,0.011163465518719624,0.0031482120866709908,1092.2822430202543,1228.9344594065306,4057015.6584785157,1.1401250502095541,1.0,2.0017423428088055,0.0,0.0,0.0
139,0.012108260154640282,0.0112363841000458,0.003186945746747983,1092.9984841049697,1229.5333692566908,4059930.2636016044,1.1405236652703996,1.0,2.00164804561085,0.0,0.0,0.0
140,0.012182718038474424,0.011309708981411662,0.0032261701512131887,1093.6951700248785,1230.1159447203445,4062766.517077668,1.1409114234605342,1.0,2.001558857218985,0.0,0.0,0.0
141,0.012257639557915452,0.011383444750736138,0.0032658910702713234,1094.3728373189338,1230.6826351423597,4065526.4793597055,1.1412886180104609,1.0,2.0014745009163235,0.0,0.0,0.0
142,0.012333027260633431,0.011457595968922379,0.003306114373544419,1095.0320078652442,1231.2338775322528,4068212.159238502,1.141655534368939,1.0,2.0013947149751257,0.0,0.0,0.0
143,0.012408883753437476,0.011533547910883466,0.0033468460306533814,1095.6731892794076,1231.7700969029947,4070825.5149966734,1.1420124504016793,1.0,2.001319251844843,0.0,0.0,0.0
144,0.012485211700908546,0.01161011374440124,0.0033880921118376504,1096.296875302174,1232.2917066004622,4073368.4555450683,1.142359636585411,1.0,2.001247877384199,0.0,0.0,0.0
145,0.0125620138241015,0.011687070644296662,0.003429858788613824,1096.9035461767298,1232.7991086238046,4075842.8415413187,1.14269735619741,1.0,2.0011803701348465,0.0,0.0,0.0
146,0.012639292899312857,0.011764423516025531,0.0034721523344723336,1097.4936690158445,1233.2926939370805,4078250.4864905416,1.1430258655005792,1.0,2.001116520634363,0.0,0.0,0.0
147,0.012717051756912191,0.011842177239496734,0.003514979125611801,1098.0676981591762,1233.7728427722845,4080593.1578277494,1.1433454139241268,1.0,2.0010561307665005,0.0,0.0,0.0
148,0.0127952932802358,0.011920336671227631,0.0035583456417116886,1098.6260755209796,1234.239924924161,4082872.5779819023,1.1436562442399747,1.0,2.0009990131465534,0.0,0.0,0.0
149,0.012874020404539837,0.01199890664640093,0.0036022584667421108,1099.16923092845,1234.6943000367132,4085090.4254215155,1.1439585927349258,1.0,2.0009449905400842,0.0,0.0,0.0
150,0.012953236116010607,0.012077891980833042,0.003646724289810883,1099.6975824509652,1235.136317882123,4087248.3356819423,1.144252689378714,1.0,2.000893895313136,0.0,0.0,0.0
151,0.01303294345083131,0.012157297472858543,0.003691749906048081,1100.211536720453,1235.566318631768,4089347.902373852,1.1445387579879858,1.0,2.0008455689121636,0.0,0.0,0.0
152,0.013113145494301941,0.012237127905133328,0.003737342217527143,1100.711489243142,1235.9846331199444,4091390.678173343,1.1448170163863063,1.0,2.0007998613722084,0.0,0.0,0.0
153,0.013193845380010331,0.012317388046361722,0.003783508234222595,1101.1978247028467,1236.3915831003153,4093378.1757935937,1.1450876765602838,1.0,2.000756630851669,0.0,0.0,0.0
154,0.013275046289054543,0.012398082652957358,0.00383025507500505,1101.6709172561416,1236.7874814952434,4095311.8689377345,1.1453509448118586,1.0,2.000715743192278,0.0,0.0,0.0
155,0.013356751449312112,0.012479216470627233,0.0038775899686720565,1102.1311308194795,1237.172632638422,4097193.193233664,1.1456070219068728,1.0,2.0006770715029454,0.0,0.0,0.0
156,0.013438964134756957,0.012560794235901682,0.003925520255015975,1102.5788193486192,1237.5473325107157,4099023.547150295,1.145856103219952,1.0,2.000640495766087,0.0,0.0,0.0
157,0.013521687664820597,0.01264282067759528,0.003974053385927896,1103.0143271104291,1237.9118689696106,4100804.2928958437,1.1460983788758423,1.0,2.0006059024653378,0.0,0.0,0.0
158,0.013604925403795936,0.0127253005182192,0.0040231969265376,1103.4379889473892,1238.266521972276,4102536.7572976854,1.146334033887202,1.0,2.000573184233387,0.0,0.0,0.0
159,0.0136886807602836,0.012808238475333947,0.004072958556390102,1103.8501305348896,1238.6115637926096,4104222.232664661,1.1465632482889887,1.0,2.000542239518898,0.0,0.0,0.0
160,0.013772957186678191,0.012891639262853286,0.004123346070658254,1104.2510686315827,1238.9472592322431,4105861.977631214,1.1467861972694788,1.0,2.000512972271495,0.0,0.0,0.0
161,0.01385775817869339,0.012975507592300959,0.004174367381391765,1104.6411113229208,1239.273865825771,4107457.217984393,1.1470030512979987,1.0,2.0004852916437756,0.0,0.0,0.0
162,0.01394308727492388,0.013059848174021059,0.004226030518802012,1105.0205582581093,1239.5916340403737,4109009.1474729804,1.147213976249452,1.0,2.000459111709503,0.0,0.0,0.0
163,0.01402894805644426,0.013144665718347754,0.004278343632583695,1105.3897008806514,1239.900807469937,4110518.9285995797,1.1474191335257122,1.0,2.0004343511970246,0.0,0.0,0.0
